Review	Sentiment
savrseno ne znam da li je ukusnije ili brze dostavljeno, svaka cast. 5+	1
"nije zadovoljavajuce porucili smo : 
""2 x western bacon burger
cena: 660.00 rsd
1 x onion ring 6 komada
cena: 200.00 rsd""

burgeri:
previse se oseca neki slatki namaz ili preliv sta je vec. 
veoma su mali za tu cenu, nezasiti. 

6 malih pohvanih kruzica crnog luka...200 din.- ok ukus ali preskupo."	0
hedansa pizza savrsena kombinacija ukusa, cene i kolicine! dobra i sutra ujutru :)	1
nema boljih u gradu odlicni ste,sve pohvale,brzi efikasni i naravno toplo i taze uvke kada narucim,samo tako nastavite	1
"punjene paprike + cevapi odlicna, raznovrsna ponuda, bez obzira sta mi se trenutno jede (pice, rostilj, kuvana jela, testenina...)
brza dostava, mnogo brza nego predvidjeno vreme.
samo 500 dinara minimum, tako da ne morate da prepunjujete narudzbinu ukoliko narucujete samo za sebe...

punjenje paprike su bile fenomenalne.
dopada mi se sto kuvana jela idu kao obrok sa izborom priloga (ili bez priloga sa manjom cenom).
rostilj kao i uvek odlican."	1
"pizzza narucila sam pizzu prsuto,koja je bila ukusna ali je prsute bilo samo u tragovima,bilo bi bolje da ju je bilo vise/sto se moze videti na slici/..
a za dezert palacinku-koja je bila super..
dostava je bila u predvidjenom roku.."	1
"ok burgeri su dobri, cene su ok, dostava je stigla na vreme. nisam ocekivao da ce poslati i pepsi koji su naveli u akciji jer vecina restorana nekako to ""zaboravi""...ali stigao je uredno i 0.5l pepsi. preporuka!"	1
nije to to hrana je brzo stigla i porucili smo duple burgere ali nisu to burgeri nego obicne pljeskavice kao na kiosku. ukus je nekako pomesano blag. ne, ne nije to ono sto burgeri treba da budu ali je palacinka sa nutelom i plazmom odlicna! ali odlicna, mekano testo i taman koliko treba unutra	1
odlicno :) obilno i ukusno.:)	1
"umesto cocacole zero, coca cola cene pica za dostavu, mozda najskuplje u gradu. umesto coca-cole zero koju sam porucio, dobio sam coca-colu koja je naplacena velikih 100 dinara.

hrana odlicna."	0
lose narucen gulas,teleca corba i palacinke.teleca mozda najgora koju sam probao ikada,same zile bez mesa,vodunjavo i ocajnog ukusa.gulas je bio podnosljiv ali stigao hladan.lepinju nisam ni dobio iako je pisalo da ide i ona.palacinke su bilo dobre i pohvalno je sto se dobije i par gratis sa eurokremom,a takodje je sve stiglo na vreme i dostavljac je bio ljubazan.sve u svemu preskupo za ono sto se nudi.	0
city pizza vec 100x porucujem i svaki put su odlicni, (uglavnom vezuvio i capricciosu). svaki put dostava na vreme, sve preporuke.	1
dostava besplatna dostava najmanje 1000 dinara vazi samo za teritoriju borce.  za ''ostali deo'' do dunava mora iznos biti veci?! nije upisano na stranici i to bi trebalo sto pre resiti. steta, a ''arizona burgers'' daje besplatnu dostavu za iznose preko 700 dinara, pa sad ostaje pitanje: ,,ko je profesionalniji?''	0
pizza najbolje do sada...pizza je bila odlicna a isporuka brze nego sto sam ocekivala	0
odlicno! sve pohvale i preporuke! :)	1
"*** 2 x pomfrit veliki
1 x western bacon burger
1 x fat boy triple burger


prvo kasnjenje je nesto najgore sto moze da se desi za pocetak,u odnosu gde neki napisu 60min a donesu za 30.
mi smo cekali tih 60min i pozvali na sta su odgovorili da stize dostava,a dostava je stigla na kraju za ukupno 85minuta.



ukus: nista posebno,ukus mesa klasican dok dodataka ima mozda premalo,sve po 1paradajz,pola lista zelene,negde kada narucite burgere dobijete gomilu priloga ovde jedva da je ima...


burgeri nisu prepuni bibera makar,pomfrita stvarno ima puno za 200din."	0
3 solidna pizza ali je porudzbina kasnila 20min i samim tim je bila potpuno hladna. steta.	0
nije lose moze i bolje	0
odlicni sendvici obilna porcija, puno svega, taman kako treba	1
dobar los zao slatka palacinka uzas...kao gumu da sam jeo	0
obrok sa malim girosom corba stigla topla, giros sasvim dovoljan uz pepsi i krofnu- fin obrok	1
"katastrofa lose meso, bajata lepinja, pomfrit iz 2014. godine i sve to hladno
da moze -1 tako bi ocenili"	0
"amazing food ... but unfortunately raw fish received this was the first time ordering from nasa kafana and we really had a hankering for fish and chips. 

we ordered hake and fries and were pleasantly suprised at first bite just how delicious everything was. exceptionally well seasoned...

however, a few bites later, we were confronted with raw fish. ick. 

i immediately stopped eating and went to go ""refry"" my fish so it would be edible for me. 

my husband picked off the raw bits. 

we'd order again but will probably mention to them that they should check that the fish isn't raw again. 

otherwise... excellent quality ... but yeah, watch out that your fish isn't raw! :)"	0
"taze, utisak dostava je prespora. od 55 minuta sa opisa na sajtu i obecanih sat vremena se pretvorila u sat i po.
kvalitet hrane nije zavidan (npr. pire iz kesice, zilava vesalica).
iako imaju poduzi meni, ne verujem da cu ponovo naruciti hranu kod njih."	0
huge sandwich the gyros sandwich i ordered was huge and delicious. also came in a nice box that protected it from getting messed up in transit.	1
"odlicna usluga veoma dobra hrana i odlicna usluga

stilo za manje od 30 min i jos besplatna dostava

svaka cast"	1
bravo odlicna hrana :)	1
"ispod svakog standarda iz ovog restorana smo s vremena na vreme narucivali na poslu. pre je bio ok, ali poslednjih nekoliko iskustava su katastrofa.

pre narudzbine pise da za nasu oblast restoran dostavlja za 45min (restoran zemun, mi arena). kada porucimo, proceni ipak na 75min (skoro duplo vise), a onda je stiglo posle dva sata.

ono sto smo dobili je plivalo u sosu od cufti koji je iscureo po kesi kroz puknutu kutiju, jedva smo ocistili.

sama hrana je bila toliko masna i losa da smo svi cekali da nas prodje mucnina i da odemo da pojedemo nesto normalno. u pitanju su bile cufte i ubedljivo najlosija paradajz corba koju sam ikad probala (sa pirincem i tri litre ulja)."	0
domacica narucila sam pilece cufte u sosu od mirodjije koje uz prilog imaju pire krompir i narucila sam odvojeno paradajz salatu. krompir pirea koji je stigao kao prilog je bilo dosta, tako da je dobro sto nisam odvojeno i to narucila. e sad sto se tice ukusa, pilece cufte su imale ok ukus, i sos je imao dobar ukus i nije se previse osetila mirodjija sto je dobro, bio je dosta tecan, ali sve u svemu kad se to pomesa i doda pire na sve, nekako ispadne skladan i dobar ukus, sto se tice paradajz salate nema sta mnogo da se kaze, isecen paradajz na krugove i to je to, sveze i ok. hrana kada je stigla bila je mlaka , vise je vukla ka hladnom sto je ironija jer se restoran zove taze toplo, ali je bila u jestivom stanju i dalje. uz sve to dobila sam i lepinju koja nije bila vruca ali nije bila ni guma tako da moze da se jede. krompir pire mi je isto bio jestiv, i gustina mi je bila taman, osetila sam malo margarin ali nije bilo lose. posle svega ovoga sto sam rekla, iako imam zamerke, i iako nije bilo savrseno prijao mi je obrok i najverovatnije bih ga ponovo narucila, i probala drugu hranu sa menija odavde, jer mi je nekako ukus sveukupno legao, svideo mi se :) dostavljac je bio malo zbunjen i izgubljen ali se snasao, dobila sam pribor uz hranu ali ne i salvete.	1
odlicno brza dostava, ukusna klopa	1
onako uhvatih 20% popusta kod njih i odlucih da narucim , da ne gresim dusu sve je korektno bilo upakovano (umotano u aluminijum pa sve tako u stiropor kutijici) , dostava je kasnila 10tak min sto je zanemarljivo i dostavljac nije imao sitno, narucih burgere i americke palacinke , burgeri mi se nisu dopali  iskreno , ne da su bili losi , ali iskreno daleko od toga da su bili dobri , jednostavno sklop ukusa nije uklopljen niti je meso bilo nekog kvaliteta , palacinke su bile vrhunske , moja preporuka ako hocete dobre burgere ,nemojte uzimati od njih , jer ljudi kada placamo  200-300 + dinara za burger koji ima 100g mesa , necemo onako kvalitet , hocemo vruhunsku stvar , a ima restorana koji to i nude za te iste pare ... toliko od mn	0
"biftek u sosu od vrganja sam biftek je odlican(5/5),sos je vrlo dobar (4/5).
iskreno vise mi prija parma biftek nego ovaj sa pecurkama.
od priloga sam uzeo pomfrit (5/5) koji je odlican,nije mastan i nije zaparen.mada je za ovo jelo vise je krompir pire(koji je jedna od opcija,probacu sledeci put).

kapreze (5/5) odlican,ne pliva u maslinovom ulju,taman koliko treba,krupni komadi mocarele,ne stedi se na sastojcima.

uz jelo dodje manja lepinja (nije losa,ali nista specijalno) plasticni pribor i so i biber.zgodno za ljude koji jedu na poslu.

dostava brza (60 min na sajtu,doslo za 40),hrana stigla topla i lepo upakovana,dostavljac ljubazan.

topla preporuka za restoran."	1
katastrofa hrana je kasnila vise od pola sata, stigla je polu hladna i skoro ne jestiva. vec drugi put se desava da uredno naplate sve  dodatke koje ste izabrali ali ih ne stave. pomfrit je stigao potpuno hladan i tvrd kao da je przen pre tri dana. tako da nikada vise necemo naruciti. hvala	0
"giros sendvic sendvic je, kao i druge stvari narucene ranije, dosao nesto pre obecanog vremena. na prvi pogled nije preterano velik ali dvoje mogu da veceraju isti ako ga podele. 

zameram sto nije bilo puno caciki sosa i zbog dosta salate meso nije doslo do izrazaja iako ga je bilo.

somun je bio dosta dobar, a sastojci svezi.. pored crvenog luka koji je (bar ovog puta) bio malo cudan ili u nekom sosu."	1
"jako tanko. najavljeno 30 min stigli za 27 min bravo za brzinu dostave.
pakovanje pasti extra a pasta jako suva sa vrlo malo sosa totalno razocarenje.pasta extra skuvana aldente....dakle ne stedite na sosu pravite bogatije i to naplatite...."	0
tja stiglo na vreme, ali hrana mi se nije svidela. sve je nekako bezukusno, sterilno... odavde vise necu narucivati.	0
pica sa rukolom i sendvic sa hrskavom piletinom odlican kvalitet hrane po smesnim odlicnim cenama, jedino se malo duze ceka na dostavu	1
"ozbiljan problem s ponasanjem prema kupcima papriche smo odlucili da probamo pre par dana kad je grad uhvatio kijamet - nekoliko drugih restorana je odbilo isporuku, oni su je prihvatili. vreme dostave 75 min (bez obzira sto se, objektivno, od nas nalaze na pola sata pesaka iliti 10 min kolima). dobro, haos je u saobracaju, razumljivo. posle 120 min (dakle, 45 minuta kasnjenja) pokusavam da pozovem restoran da proverim da li uopste dolaze ili da jedemo nesto drugo. prvi put zvoni nekoliko puta, odbijaju mi poziv. posle 10 min zovem ponovo i onda mi odmah odbijaju poziv. posto je od trenutka obecane dostave proteklo skoro sat vremena, mi smo mrtvi gladni, saljem im poruku da ne moraju ni da donose porudzbinu ako su je uopste poslali - ne zbog kasnjenja, nego zbog neposlovnosti. naravno, odgovora nema. posle 5 minuta zvoni decko na vratima i moli me da primim porudzbinu, izvinjava se i kaze da je haos u gradu. hrana je ok, slani cips je odlican i sutradan. 
medjutim, s obzirom na nacin na koji se ponasaju prema klijentima (moglo je kratko javljanje - poslali smo hranu, poslacemo je, necemo je ni poslati), vise necemo narucivati"	0
tuga prvo, cekala dostavu 40 minuta sto je previse za svaku meru. drugo hrana hladna ukocena kao da je od pre 4 nedelje, ne znam  sta je starije  sendvic ili pomfrit, sve u svemu nikad vise i nikome ne preporucujem	0
". narucili smo: 
-piletinu u slatko-kiselom sosu izrazito ljutu sa kikirikijem i nudlama = dobili smo piletinu u ljutom sosu,bez nudla koje su uredno naplacene.
-teletinu u umaku od ostriga s kikirikijem, indijskim orahom i nudlama = dobili smo teletinu u umaku od ostriga s kikirikijem, bez nudla i indijskih oraha koji su uredno naplaceni.
-pohane banane u umaku od cokolade = od cokolade smo dobili 3 kapi

konstantno smo narucivali kod vas prije 6 meseci, a ovo neku vecer je bilo ogromno razocaranje.
necemo vise!"	0
standard dobri narucene pice na slicici , dostava bila na vreme , pice fenomenalne , cene niske , ne dopustite da vas niske cene odgovore od narucivanja iz ovog mesta , pice su vrh , pohvala momcima/devojkama koji ih prave , samo tako nastavite !!! :)	1
bilo extra bilo extra!	1
nista posebno nista posebno osim brzine dostave. ne znam kako im je uspelo da naprave nezacinjeni prebranac, bez crvene paprika i s malo luka.	1
naslov narucio sam grcku salatu i gurmansku. paradajz u salati nije bio bas kako treba, a gurmanska je bila super ukusna. taman po velicini. zamerka sto nisam dobio nijednu salvetu. dostava stigla pre roka.	1
pice najbolji u gradu vec godinama	1
razocarana rok dostave je bio 60min. posle 85 min sam pozvala da vidim da li je sve u redu, rekli su mi da se izvinjavaju i da sacekam jos 30-45min. neodgovorno i bezobrazno	0
utisak odlicna hrana, ali napadan radnik koji radi isporuku.	0
"hladna pica prilikom narucivanja na sajtu 6 minuta cekam odgovor da li ce da prihvate moju narudzbinu.bilo bi lepo da se to vreme makar prepolovi.

poruceni pica sa prsutom i mocarelom i sendvic sa prsutom i rukolom.

pica je velika,ne stede na sastojcima,ali velika zamerka sto je pica mlaka,skoro hladna.uzeo sam i dodatnu salatu koja je odlicna.

sendvic je odlican bio,i dosao topao.kad kazem odlican,stvarno tako mislim,jer je bilo i mocarele i prsute,a ne kao sto neki stave samo u naziv sastojke,a onda manje vise dobijete hleb.preporuka za sendvic.

minimum dostave za moju oblast je 800 dinara.ubacite makar sokove ili vodu u ponudu,ne mogu narucivati hranu za 3 dana da bih ispunio minimum :) .

vreme dostave 45 minuta,dostava kasnila 15 minuta,dostavljac ljubazan.bolje stavite i 60 minuta,pa ako dodje ranije nije problem.

ima propusta,ali sa ovakvim cenama su odlicni.skoro sam jeo iz jednog drugog restorana picu od 40 cm po 2,5 puta vecoj ceni i ova je cak bolja.

svakako cu opet narucivati odavde,samo da dodje toplija hrana :)"	1
giros giros je lep, ali konstantno ga dobijam potpuno hladnog...	0
"osrednja hrana, losa usluga narucili smo 4 jela od kojih su samo jedno potrefili. to jedno koje je stiglo kako je naruceno - cezar salata bilo je osrednjeg ukusa (sos je nije onaj pravi, piletina je bila hladna, bilo je ukupno 2 ceri paradajza).
iako je cena odlicna, bolje potrosite 100 dinara vise na drugom mestu i pojedite pristojan obrok."	0
svaka cast odlicna pizza, a narucivao sam skoro iz svih picerija. usluga je takodje sjajna, dostavljac izuzetan.	1
"super super ste. samo tako nastavite. 
zadovoljna musterija!!
nadam se prosirenju asortimana."	1
"razocarano prvi put narucujemo iz ovog restorana i po utiscima koje su drugi ostavljali ocekivali smo bolji kvalitet hrane...

porucili smo:
1 x quattro stagioni (50 cm)
izbor testa: debelo
izbor kecapa: ljuti

pica je stigla malo ranije, jos topla. to je ok.

velika pica od 50cm je imala jedva 42cm. 

trazili smo debelo testo, a pica je bila jako tanka.

trazili smo ljuti kecap, al smo dobili obican.

testo je mekano i ukusno, al sto se tice sastojaka na pici blago receno katastrofa. jako siromasni i neukusni sastojci."	0
taze toplo odlicna i usluga i kvalitet, cak 25min ranije je stigao momak juce po pljusku, svaka cast!	1
dobronamerna kritika prosli put je moja ocena bila odlicna. posle vise narudzbi odavde, ovoga puta, malo konstruktivne kritike. (1) pakujte corbu tako da ne curi (ako treba, bolje i flasa iz koje se moze presuti u tanjir nego da ovako iscuri). hrana ne curi, ali je paradajz-corba sve ostalo umastila. (2) paradajz-corba je dosta gusta i sadrzi krupne zacine koji kao da su naknadno dodati (posle kuvanja) a nema uopste testenine. ako treba dodati zacine, dodajte ih u prahu i uz nesto testenine. (3) nekoliko puta odustah od narucivanja dnevnog menija jer ne znam iz cega se sastoji. savetujem da se vrsta corbe i glavnog jela precizno navedu. sto se ostalog tice, sve je bilo kako treba, kao i obicno.	1
lose dostava je kasnila 10tak minuta, hrana je bila hladna, premium burger ne lici ni malo kao sto je prikazan na slici.	0
utisak hrana je stigla nakon 75 minuta. iako sam narucila srednje ljute nudle, nisu bile ni malo ljute. takodje nisam dobila plastican pribor koji sam chekirala, vec dva para stapica. stednja na mesu je do maksimuma. inace ukus nije bio tako los, s obzirom na celokupnu uslugu. :)	0
odlicna kuvana hrana odlicna hrana, velike porcije i brza dostava	1
odlicno hrana je izvrsna, ima je dosta. posebna pohvala za rostilj, koji je sa cumura. dosli su 10 minuta ranije. obroci su posebno povoljni!	1
taze odlicno, sveze i brzo! sve preporuke	1
korektno hrana je stigla hladna i u istoj kesi u kojoj se nalazio pepsi koji se prosuo po istoj. medjutim nazvali smo restoran i bili su korektni tako da su nam poslali porudzbinu ponovo. burgeri su za te pare okej, nista posebno.	0
"kupus sa pirincem umesto piletine u kari sosu dobili smo kupus u pirincu bez ikakvog sosa.
umesto blago ljuto dobili smo hranu koja uopste nije ljuta i kao dodatak kesicu cilija (dobro su i nju stavili, mogli su napisati cedulju da odem sam i kupim).
na celu malu porciju je bilo svega 10 komadica mesa, na standardnoj porciji 15tak, a da ne govorim o velicini tih komadica, sto se vidi i na slikama, pardon, meso se ne vidi, vidi se gomila kupusa."	0
